Id,Time[ns],0:SPI: MISO data,0:SPI: MOSI data
12195,173460220.00,00,00
12196,173461820.00,06,00
12197,173463420.00,68,00
12198,173465020.00,E2,00
12199,173466620.00,C2,00
12200,173468220.00,00,00
12201,173469820.00,00,00
12202,173471420.00,06,00
12203,173473020.00,80,00
12204,173474620.00,0B,00
12205,173703420.00,42,00
12206,173705020.00,07,00
12207,173706620.00,80,00
12208,173708220.00,06,00
12209,173709820.00,80,00
12210,173711420.00,0B,00
12211,173713020.00,80,00
12212,173714620.00,04,00
12213,173716220.00,00,00
12214,173717820.00,06,00
12215,173719420.00,68,00
12216,173721020.00,E2,00
12217,173722620.00,C2,00
12218,173724220.00,00,00
12219,173725820.00,00,00
12220,173727420.00,06,00
12221,173729020.00,80,00
12222,173730620.00,0B,00
12223,173959420.00,42,00
12224,173961020.00,07,00
12225,173962620.00,80,00
12226,173964220.00,06,00
12227,173965820.00,80,00
12228,173967420.00,0B,00
12229,173969020.00,80,00
12230,173970620.00,04,00
12231,173972220.00,00,00
12232,173973820.00,06,00
12233,173975420.00,E0,00
12234,173977020.00,F2,00
12235,173978620.00,42,00
12236,173980220.00,00,00
12237,173981820.00,00,00
12238,173983420.00,06,00
12239,173985020.00,80,00
12240,173986620.00,0B,00
12241,174215470.00,42,00
12242,174217070.00,07,00
12243,174218670.00,80,00
12244,174220270.00,06,00
12245,174221870.00,80,00
12246,174223470.00,0B,00
12247,174225070.00,80,00
12248,174226670.00,04,00
12249,174228270.00,00,00
12250,174229870.00,06,00
12251,174231470.00,68,00
12252,174233070.00,E2,00
12253,174234670.00,C2,00
12254,174236270.00,00,00
12255,174237870.00,00,00
12256,174239470.00,06,00
12257,174241070.00,80,00
12258,174242670.00,0B,00
12259,174471420.00,42,00
12260,174473020.00,07,00
12261,174474620.00,80,00
12262,174476220.00,06,00
12263,174477820.00,80,00
12264,174479420.00,0B,00
12265,174481030.00,00,00
12266,174482630.00,04,00
12267,174484220.00,00,00
12268,174485820.00,0E,00
12269,174487430.00,E8,00
12270,174489030.00,E2,00
12271,174490620.00,C2,00
12272,174492220.00,00,00
12273,174493820.00,00,00
12274,174495420.00,06,00
12275,174497020.00,80,00
12276,174498620.00,0F,00
12277,174727430.00,C6,00
12278,174729030.00,0F,00
12279,174730630.00,80,00
12280,174732230.00,0F,00
12281,174733830.00,80,00
12282,174735430.00,1F,00
12283,174737030.00,80,00
12284,174738630.00,0C,00
12285,174740230.00,00,00
12286,174741830.00,0E,00
12287,174743430.00,F9,00
12288,174745030.00,E2,00
12289,174746630.00,C6,00
12290,174748230.00,00,00
12291,174749830.00,00,00
12292,174751430.00,0F,00
12293,174753030.00,80,00
12294,174754630.00,1F,00
12295,174983430.00,42,00
12296,174985030.00,07,00
12297,174986630.00,80,00
12298,174988230.00,06,00
12299,174989830.00,80,00
12300,174991430.00,0B,00
12301,174993030.00,80,00
12302,174994630.00,04,00
12303,174996230.00,00,00
12304,174997830.00,06,00
12305,174999430.00,68,00
12306,175001030.00,E2,00
12307,175002630.00,C2,00
12308,175004230.00,00,00
12309,175005830.00,00,00
12310,175007430.00,06,00
12311,175009030.00,80,00
12312,175010630.00,0B,00
12313,175239480.00,42,00
12314,175241080.00,07,00
12315,175242680.00,80,00
12316,175244280.00,06,00
12317,175245880.00,80,00
12318,175247480.00,0B,00
12319,175249080.00,80,00
12320,175250680.00,04,00
12321,175252280.00,00,00
12322,175253880.00,06,00
12323,175255480.00,68,00
12324,175257080.00,E2,00
12325,175258680.00,C2,00
12326,175260280.00,00,00
12327,175261880.00,00,00
12328,175263480.00,06,00
12329,175265080.00,80,00
12330,175266680.00,0B,00
12331,175495430.00,42,00
12332,175497030.00,07,00
12333,175498630.00,80,00
12334,175500230.00,06,00
12335,175501830.00,80,00
12336,175503430.00,0B,00
12337,175505030.00,80,00
12338,175506630.00,04,00
12339,175508230.00,00,00
12340,175509830.00,06,00
12341,175511430.00,E0,00
12342,175513030.00,F2,00
12343,175514630.00,42,00
12344,175516230.00,00,00
12345,175517830.00,00,00
12346,175519430.00,06,00
12347,175521030.00,80,00
12348,175522630.00,0B,00
12349,175751430.00,42,00
12350,175753030.00,07,00
12351,175754630.00,80,00
12352,175756230.00,06,00
12353,175757830.00,80,00
12354,175759430.00,0B,00
12355,175761030.00,80,00
12356,175762630.00,04,00
12357,175764230.00,00,00
12358,175765830.00,06,00
12359,175767430.00,68,00
12360,175769030.00,E2,00
12361,175770630.00,C2,00
12362,175772230.00,00,00
12363,175773830.00,00,00
12364,175775430.00,06,00
12365,175777030.00,80,00
12366,175778630.00,0B,00
12367,176007430.00,42,00
12368,176009030.00,07,00
12369,176010630.00,80,00
12370,176012230.00,06,00
12371,176013830.00,80,00
12372,176015430.00,0B,00
12373,176017030.00,80,00
12374,176018630.00,04,00
12375,176020230.00,00,00
12376,176021830.00,06,00
12377,176023430.00,68,00
12378,176025030.00,E2,00
12379,176026630.00,C2,00
12380,176028230.00,00,00
12381,176029830.00,00,00
12382,176031430.00,06,00
12383,176033030.00,80,00
12384,176034630.00,0B,00
12385,176263480.00,42,00
12386,176265080.00,07,00
12387,176266680.00,80,00
12388,176268280.00,07,00
12389,176269890.00,80,00
12390,176271490.00,1F,00
12391,176273080.00,80,00
12392,176274680.00,04,00
12393,176276280.00,00,00
12394,176277880.00,07,00
12395,176279490.00,E0,00
12396,176281080.00,F6,00
12397,176282680.00,44,00
12398,176284280.00,00,00
12399,176285880.00,00,00
12400,176287480.00,07,00
12401,176289090.00,00,00
12402,176290690.00,1F,00
12403,176519440.00,C6,00
12404,176521040.00,0F,00
12405,176522640.00,80,00
12406,176524240.00,0F,00
12407,176525840.00,80,00
12408,176527440.00,1F,00
12409,176529040.00,80,00
12410,176530640.00,0C,00
12411,176532240.00,00,00
12412,176533840.00,0E,00
12413,176535440.00,F9,00
12414,176537040.00,E6,00
12415,176538640.00,C2,00
12416,176540240.00,00,00
12417,176541840.00,00,00
12418,176543440.00,0E,00
12419,176545040.00,80,00
12420,176546640.00,0F,00
12421,176775440.00,42,00
12422,176777040.00,07,00
12423,176778640.00,80,00
12424,176780240.00,06,00
12425,176781840.00,80,00
12426,176783440.00,0B,00
12427,176785040.00,80,00
12428,176786640.00,04,00
12429,176788240.00,00,00
12430,176789840.00,06,00
12431,176791440.00,E0,00
12432,176793040.00,F2,00
12433,176794640.00,42,00
12434,176796240.00,00,00
12435,176797840.00,00,00
12436,176799440.00,06,00
12437,176801040.00,80,00
12438,176802640.00,0B,00
12439,177031440.00,42,00
12440,177033040.00,07,00
12441,177034640.00,80,00
12442,177036240.00,06,00
12443,177037840.00,80,00
12444,177039440.00,0B,00
12445,177041040.00,00,00
12446,177042640.00,04,00
12447,177044240.00,00,00
12448,177045840.00,06,00
12449,177047440.00,3D,00
12450,177049040.00,CA,00
12451,177050640.00,42,00
12452,177052240.00,00,00
12453,177053840.00,00,00
12454,177055440.00,06,00
12455,177057040.00,80,00
12456,177058640.00,0B,00
12457,177287490.00,42,00
12458,177289090.00,07,00
12459,177290690.00,80,00
12460,177292290.00,06,00
12461,177293890.00,80,00
12462,177295490.00,0B,00
12463,177297090.00,80,00
12464,177298690.00,04,00
12465,177300290.00,00,00
12466,177301890.00,06,00
12467,177303490.00,68,00
12468,177305090.00,E2,00
12469,177306690.00,C2,00
12470,177308290.00,00,00
12471,177309890.00,00,00
12472,177311490.00,06,00
12473,177313090.00,80,00
12474,177314690.00,0B,00
12475,177543440.00,42,00
12476,177545040.00,07,00
12477,177546640.00,80,00
12478,177548240.00,06,00
12479,177549840.00,80,00
12480,177551440.00,0B,00
12481,177553040.00,80,00
12482,177554640.00,04,00
12483,177556240.00,00,00
12484,177557840.00,06,00
12485,177559440.00,68,00
12486,177561040.00,E2,00
12487,177562640.00,C2,00
12488,177564240.00,00,00
12489,177565840.00,00,00
12490,177567440.00,06,00
12491,177569040.00,80,00
12492,177570640.00,0B,00
12493,177799440.00,42,00
12494,177801040.00,07,00
12495,177802640.00,80,00
12496,177804240.00,06,00
12497,177805840.00,80,00
12498,177807440.00,0B,00
12499,177809040.00,80,00
12500,177810640.00,04,00
12501,177812240.00,00,00
12502,177813840.00,06,00
12503,177815440.00,68,00
12504,177817040.00,E2,00
12505,177818640.00,C2,00
12506,177820240.00,00,00
12507,177821840.00,00,00
12508,177823440.00,06,00
12509,177825040.00,80,00
12510,177826640.00,0B,00
12511,178055440.00,42,00
12512,178057040.00,07,00
12513,178058640.00,80,00
12514,178060250.00,0F,00
12515,178061840.00,80,00
12516,178063440.00,1B,00
12517,178065040.00,80,00
12518,178066650.00,04,00
12519,178068240.00,00,00
12520,178069850.00,0E,00
12521,178071450.00,E8,00
12522,178073040.00,C7,00
12523,178074650.00,C4,00
12524,178076250.00,00,00
12525,178077850.00,00,00
12526,178079440.00,07,00
12527,178081040.00,80,00
12528,178082650.00,0B,00
12529,178311500.00,C6,00
12530,178313100.00,0F,00
12531,178314700.00,80,00
12532,178316300.00,0F,00
12533,178317900.00,80,00
12534,178319500.00,1F,00
12535,178321100.00,80,00
12536,178322700.00,0C,00
12537,178324300.00,00,00
12538,178325900.00,06,00
12539,178327500.00,79,00
12540,178329100.00,E7,00
12541,178330700.00,C2,00
12542,178332300.00,00,00
12543,178333900.00,00,00
12544,178335500.00,0E,00
12545,178337100.00,80,00
12546,178338700.00,0F,00
12547,178567450.00,42,00
12548,178569050.00,07,00
12549,178570650.00,80,00
12550,178572250.00,06,00
12551,178573850.00,80,00
12552,178575450.00,0B,00
12553,178577050.00,80,00
12554,178578650.00,04,00
12555,178580250.00,00,00
12556,178581850.00,06,00
12557,178583450.00,68,00
12558,178585050.00,E2,00
12559,178586650.00,C2,00
12560,178588250.00,00,00
12561,178589850.00,00,00
12562,178591450.00,06,00
12563,178593050.00,80,00
12564,178594650.00,0B,00
12565,178823450.00,42,00
12566,178825050.00,07,00
12567,178826650.00,80,00
12568,178828250.00,06,00
12569,178829850.00,80,00
12570,178831450.00,0B,00
12571,178833050.00,80,00
12572,178834650.00,04,00
12573,178836250.00,00,00
12574,178837850.00,06,00
12575,178839450.00,68,00
12576,178841050.00,E2,00
12577,178842650.00,C2,00
12578,178844250.00,00,00
12579,178845850.00,00,00
12580,178847450.00,06,00
12581,178849050.00,80,00
12582,178850650.00,0B,00
12583,179079450.00,42,00
12584,179081050.00,07,00
12585,179082650.00,80,00
12586,179084250.00,06,00
12587,179085850.00,80,00
12588,179087450.00,0B,00
12589,179089050.00,80,00
12590,179090650.00,04,00
12591,179092250.00,00,00
12592,179093850.00,06,00
12593,179095450.00,68,00
12594,179097050.00,E2,00
12595,179098650.00,C2,00
12596,179100250.00,00,00
12597,179101850.00,00,00
12598,179103450.00,06,00
12599,179105050.00,80,00
12600,179106650.00,0B,00
12601,179335500.00,42,00
12602,179337100.00,07,00
12603,179338700.00,80,00
12604,179340300.00,06,00
12605,179341900.00,80,00
12606,179343500.00,0B,00
12607,179345100.00,80,00
12608,179346700.00,04,00
12609,179348300.00,00,00
12610,179349900.00,06,00
12611,179351500.00,68,00
12612,179353100.00,E2,00
12613,179354700.00,C2,00
12614,179356300.00,00,00
12615,179357900.00,00,00
12616,179359500.00,06,00
12617,179361100.00,80,00
12618,179362700.00,0B,00
12619,179591450.00,42,00
12620,179593050.00,07,00
12621,179594650.00,80,00
12622,179596250.00,06,00
12623,179597850.00,80,00
12624,179599450.00,0B,00
12625,179601050.00,80,00
12626,179602650.00,04,00
12627,179604250.00,00,00
12628,179605850.00,06,00
12629,179607450.00,68,00
12630,179609050.00,E2,00
12631,179610650.00,C2,00
12632,179612250.00,00,00
12633,179613850.00,00,00
12634,179615450.00,06,00
12635,179617050.00,80,00
12636,179618650.00,0B,00
12637,179847450.00,42,00
12638,179849060.00,07,00
12639,179850650.00,80,00
12640,179852260.00,0D,00
12641,179853860.00,00,00
12642,179855460.00,1F,00
12643,179857060.00,80,00
12644,179858660.00,0C,00
12645,179860260.00,00,00
12646,179861860.00,0C,00
12647,179863450.00,60,00
12648,179865050.00,E6,00
12649,179866650.00,86,00
12650,179868260.00,00,00
12651,179869860.00,00,00
12652,179871460.00,0D,00
12653,179873060.00,80,00
12654,179874660.00,17,00
12655,180103460.00,C6,00
12656,180105060.00,0F,00
12657,180106660.00,80,00
12658,180108260.00,0E,00
12659,180109860.00,80,00
12660,180111460.00,0B,00
12661,180113060.00,80,00
12662,180114660.00,04,00
12663,180116260.00,00,00
12664,180117860.00,0E,00
12665,180119460.00,68,00
12666,180121060.00,E2,00
12667,180122660.00,C2,00
12668,180124260.00,00,00
12669,180125860.00,00,00
12670,180127460.00,07,00
12671,180129060.00,80,00
12672,180130660.00,0B,00
12673,180359510.00,42,00
12674,180361110.00,07,00
12675,180362710.00,80,00
12676,180364310.00,06,00
12677,180365910.00,80,00
12678,180367510.00,0B,00
12679,180369110.00,80,00
12680,180370710.00,04,00
12681,180372310.00,00,00
12682,180373910.00,06,00
12683,180375510.00,E0,00
12684,180377110.00,F2,00
12685,180378710.00,42,00
12686,180380310.00,00,00
12687,180381910.00,00,00
12688,180383510.00,06,00
12689,180385110.00,80,00
12690,180386710.00,0B,00
12691,180615460.00,42,00
12692,180617060.00,07,00
12693,180618660.00,80,00
12694,180620260.00,06,00
12695,180621860.00,80,00
12696,180623460.00,0B,00
12697,180625060.00,80,00
12698,180626660.00,04,00
12699,180628260.00,00,00
12700,180629860.00,06,00
12701,180631460.00,68,00
12702,180633060.00,E2,00
12703,180634660.00,C2,00
12704,180636260.00,00,00
12705,180637860.00,00,00
12706,180639460.00,06,00
12707,180641060.00,80,00
12708,180642660.00,0B,00
12709,180871460.00,42,00
12710,180873060.00,07,00
12711,180874660.00,80,00
12712,180876260.00,06,00
12713,180877860.00,80,00
12714,180879460.00,0B,00
12715,180881060.00,80,00
12716,180882660.00,04,00
12717,180884260.00,00,00
12718,180885860.00,06,00
12719,180887460.00,68,00
12720,180889060.00,E2,00
12721,180890660.00,C2,00
12722,180892260.00,00,00
12723,180893860.00,00,00
12724,180895460.00,06,00
12725,180897060.00,80,00
12726,180898660.00,0B,00
12727,181127460.00,42,00
12728,181129060.00,07,00
12729,181130660.00,80,00
12730,181132260.00,06,00
12731,181133860.00,80,00
12732,181135460.00,0B,00
12733,181137060.00,80,00
12734,181138660.00,04,00
12735,181140260.00,00,00
12736,181141860.00,06,00
12737,181143460.00,68,00
12738,181145060.00,E2,00
12739,181146660.00,C2,00
12740,181148260.00,00,00
12741,181149860.00,00,00
12742,181151460.00,06,00
12743,181153060.00,80,00
12744,181154660.00,0B,00
12745,181383510.00,42,00
12746,181385110.00,07,00
12747,181386710.00,80,00
12748,181388310.00,06,00
12749,181389910.00,80,00
12750,181391510.00,0B,00
12751,181393110.00,80,00
12752,181394710.00,04,00
12753,181396310.00,00,00
12754,181397910.00,06,00
12755,181399510.00,68,00
12756,181401110.00,E2,00
12757,181402710.00,C2,00
12758,181404310.00,00,00
12759,181405910.00,00,00
12760,181407510.00,06,00
12761,181409110.00,80,00
12762,181410710.00,0B,00
12763,181639470.00,C6,00
12764,181641070.00,0F,00
12765,181642660.00,80,00
12766,181644260.00,0F,00
12767,181645870.00,80,00
12768,181647470.00,1F,00
12769,181649070.00,80,00
12770,181650670.00,08,00
12771,181652270.00,00,00
12772,181653870.00,0F,00
12773,181655470.00,C1,00
12774,181657070.00,F6,00
12775,181658670.00,C4,00
12776,181660270.00,00,00
12777,181661870.00,00,00
12778,181663470.00,0F,00
12779,181665070.00,80,00
12780,181666670.00,1F,00
12781,181895470.00,C6,00
12782,181897070.00,07,00
12783,181898670.00,80,00
12784,181900270.00,0E,00
12785,181901870.00,00,00
12786,181903470.00,0B,00
12787,181905070.00,80,00
12788,181906670.00,04,00
12789,181908270.00,00,00
12790,181909870.00,06,00
12791,181911470.00,FD,00
12792,181913070.00,C2,00
12793,181914670.00,C2,00
12794,181916270.00,00,00
12795,181917870.00,00,00
12796,181919470.00,06,00
12797,181921070.00,00,00
12798,181922670.00,0B,00
12799,182151470.00,42,00
12800,182153070.00,07,00
12801,182154670.00,80,00
12802,182156270.00,06,00
12803,182157870.00,80,00
12804,182159470.00,0B,00
12805,182161070.00,80,00
12806,182162670.00,04,00
12807,182164270.00,00,00
12808,182165870.00,06,00
12809,182167470.00,E0,00
12810,182169070.00,F2,00
12811,182170670.00,42,00
12812,182172270.00,00,00
12813,182173870.00,00,00
12814,182175470.00,06,00
12815,182177070.00,80,00
12816,182178670.00,0B,00
12817,182407470.00,42,00
12818,182409070.00,07,00
12819,182410670.00,80,00
12820,182412270.00,06,00
12821,182413870.00,80,00
12822,182415470.00,0B,00
12823,182417070.00,80,00
12824,182418670.00,04,00
12825,182420270.00,00,00
12826,182421870.00,06,00
12827,182423470.00,E0,00
12828,182425070.00,F2,00
12829,182426670.00,42,00
12830,182428270.00,00,00
12831,182429870.00,00,00
12832,182431470.00,06,00
12833,182433070.00,80,00
12834,182434670.00,0B,00
12835,182663470.00,42,00
12836,182665070.00,07,00
12837,182666670.00,80,00
12838,182668270.00,06,00
12839,182669870.00,80,00
12840,182671470.00,0B,00
12841,182673070.00,80,00
12842,182674670.00,04,00
12843,182676270.00,00,00
12844,182677870.00,06,00
12845,182679470.00,68,00
12846,182681070.00,E2,00
12847,182682670.00,C2,00
12848,182684270.00,00,00
12849,182685870.00,00,00
12850,182687470.00,06,00
12851,182689070.00,80,00
12852,182690670.00,0B,00
12853,182919470.00,42,00
12854,182921070.00,07,00
12855,182922670.00,80,00
12856,182924270.00,06,00
12857,182925870.00,80,00
12858,182927470.00,0B,00
12859,182929070.00,80,00
12860,182930670.00,04,00
12861,182932270.00,00,00
12862,182933870.00,06,00
12863,182935470.00,68,00
12864,182937070.00,E2,00
12865,182938670.00,C2,00
12866,182940270.00,00,00
12867,182941870.00,00,00
12868,182943470.00,06,00
12869,182945070.00,80,00
12870,182946670.00,0B,00
12871,183175470.00,42,00
12872,183177070.00,07,00
12873,183178670.00,80,00
12874,183180270.00,06,00
12875,183181870.00,80,00
12876,183183470.00,0B,00
12877,183185070.00,80,00
12878,183186670.00,04,00
12879,183188270.00,00,00
12880,183189870.00,06,00
12881,183191470.00,E0,00
12882,183193070.00,F2,00
12883,183194670.00,42,00
12884,183196270.00,00,00
12885,183197870.00,00,00
12886,183199470.00,06,00
12887,183201070.00,80,00
12888,183202670.00,0B,00
12889,183431480.00,C6,00
12890,183433080.00,0F,00
12891,183434680.00,80,00
12892,183436280.00,0F,00
12893,183437880.00,80,00
12894,183439480.00,1F,00
12895,183441080.00,80,00
12896,183442680.00,0C,00
12897,183444280.00,00,00
12898,183445880.00,0C,00
12899,183447480.00,F9,00
12900,183449080.00,E7,00
12901,183450680.00,C6,00
12902,183452280.00,00,00
12903,183453880.00,00,00
12904,183455480.00,0F,00
12905,183457080.00,80,00
12906,183458680.00,1F,00
12907,183687480.00,C6,00
12908,183689080.00,0F,00
12909,183690680.00,80,00
12910,183692280.00,06,00
12911,183693880.00,80,00
12912,183695480.00,0B,00
12913,183697080.00,80,00
12914,183698680.00,04,00
12915,183700280.00,00,00
12916,183701880.00,06,00
12917,183703480.00,68,00
12918,183705080.00,E2,00
12919,183706680.00,C2,00
12920,183708280.00,00,00
12921,183709880.00,00,00
12922,183711480.00,06,00
12923,183713080.00,80,00
12924,183714680.00,0B,00
12925,183943480.00,42,00
12926,183945080.00,07,00
12927,183946680.00,80,00
12928,183948280.00,06,00
12929,183949880.00,80,00
12930,183951480.00,0B,00
12931,183953080.00,80,00
12932,183954680.00,04,00
12933,183956280.00,00,00
12934,183957880.00,06,00
12935,183959480.00,68,00
12936,183961080.00,E2,00
12937,183962680.00,C2,00
12938,183964280.00,00,00
12939,183965880.00,00,00
12940,183967480.00,06,00
12941,183969080.00,80,00
12942,183970680.00,0B,00
12943,184199530.00,42,00
12944,184201130.00,07,00
12945,184202730.00,80,00
12946,184204330.00,06,00
12947,184205930.00,80,00
12948,184207530.00,0B,00
12949,184209130.00,80,00
12950,184210730.00,04,00
12951,184212330.00,00,00
12952,184213930.00,06,00
12953,184215530.00,68,00
12954,184217130.00,E2,00
12955,184218730.00,C2,00
12956,184220330.00,00,00
12957,184221930.00,00,00
12958,184223530.00,06,00
12959,184225130.00,80,00
12960,184226730.00,0B,00
12961,184455480.00,42,00
12962,184457080.00,07,00
12963,184458680.00,80,00
12964,184460280.00,06,00
12965,184461880.00,80,00
12966,184463480.00,0B,00
12967,184465080.00,80,00
12968,184466680.00,04,00
12969,184468280.00,00,00
12970,184469880.00,06,00
12971,184471480.00,68,00
12972,184473080.00,E2,00
12973,184474680.00,C2,00
12974,184476280.00,00,00
12975,184477880.00,00,00
12976,184479480.00,06,00
12977,184481080.00,80,00
12978,184482680.00,0B,00
12979,184711480.00,42,00
12980,184713080.00,07,00
12981,184714680.00,80,00
12982,184716280.00,06,00
12983,184717880.00,80,00
12984,184719480.00,0B,00
12985,184721080.00,80,00
12986,184722680.00,04,00
12987,184724280.00,00,00
12988,184725880.00,06,00
12989,184727480.00,68,00
12990,184729080.00,E2,00
12991,184730680.00,C2,00
12992,184732280.00,00,00
12993,184733880.00,00,00
12994,184735480.00,06,00
12995,184737080.00,80,00
12996,184738680.00,0B,00
12997,184967480.00,42,00
12998,184969080.00,07,00
12999,184970680.00,80,00
13000,184972280.00,06,00
13001,184973880.00,80,00
13002,184975480.00,0B,00
13003,184977080.00,80,00
13004,184978680.00,04,00
13005,184980280.00,00,00
13006,184981880.00,06,00
13007,184983480.00,68,00
13008,184985080.00,E2,00
13009,184986680.00,C2,00
13010,184988280.00,00,00
13011,184989880.00,00,00
13012,184991480.00,06,00
13013,184993080.00,80,00
13014,184994680.00,0B,00
13015,185223540.00,C6,00
13016,185225140.00,0F,00
13017,185226740.00,80,00
13018,185228340.00,0F,00
13019,185229940.00,80,00
13020,185231540.00,1F,00
13021,185233140.00,80,00
13022,185234740.00,0C,00
13023,185236340.00,00,00
13024,185237940.00,0E,00
13025,185239540.00,F9,00
13026,185241140.00,E7,00
13027,185242740.00,C6,00
13028,185244340.00,00,00
13029,185245940.00,00,00
13030,185247540.00,0F,00
13031,185249140.00,80,00
13032,185250740.00,1F,00
13033,185479490.00,42,00
13034,185481090.00,07,00
13035,185482690.00,80,00
13036,185484290.00,06,00
13037,185485890.00,80,00
13038,185487490.00,0B,00
13039,185489090.00,80,00
13040,185490690.00,04,00
13041,185492290.00,00,00
13042,185493890.00,06,00
13043,185495490.00,68,00
13044,185497090.00,E2,00
13045,185498690.00,C2,00
13046,185500290.00,00,00
13047,185501890.00,00,00
13048,185503490.00,06,00
13049,185505090.00,80,00
13050,185506690.00,0B,00
13051,185735490.00,42,00
13052,185737090.00,07,00
13053,185738690.00,80,00
13054,185740290.00,06,00
13055,185741890.00,80,00
13056,185743490.00,0B,00
13057,185745090.00,80,00
13058,185746690.00,04,00
13059,185748290.00,00,00
13060,185749890.00,06,00
13061,185751490.00,68,00
13062,185753090.00,E2,00
13063,185754690.00,C2,00
13064,185756290.00,00,00
13065,185757890.00,00,00
13066,185759490.00,06,00
13067,185761090.00,80,00
13068,185762690.00,0B,00
13069,185991490.00,42,00
13070,185993090.00,07,00
13071,185994690.00,80,00
13072,185996290.00,06,00
13073,185997890.00,80,00
13074,185999490.00,0B,00
13075,186001090.00,80,00
13076,186002690.00,04,00
13077,186004290.00,00,00
13078,186005890.00,06,00
13079,186007490.00,68,00
13080,186009090.00,E2,00
13081,186010690.00,C2,00
13082,186012290.00,00,00
13083,186013890.00,00,00
13084,186015490.00,06,00
13085,186017090.00,80,00
13086,186018690.00,0B,00
13087,186247540.00,42,00
13088,186249140.00,07,00
13089,186250740.00,80,00
13090,186252340.00,06,00
13091,186253940.00,80,00
13092,186255540.00,0B,00
13093,186257140.00,80,00
13094,186258740.00,04,00
13095,186260340.00,00,00
13096,186261940.00,06,00
13097,186263540.00,68,00
13098,186265140.00,E2,00
13099,186266740.00,C2,00
13100,186268340.00,00,00
13101,186269940.00,00,00
13102,186271540.00,06,00
13103,186273140.00,80,00
13104,186274740.00,0B,00
13105,186503490.00,42,00
13106,186505090.00,07,00
13107,186506690.00,80,00
13108,186508290.00,06,00
13109,186509890.00,80,00
13110,186511490.00,0B,00
13111,186513090.00,80,00
13112,186514690.00,04,00
13113,186516290.00,00,00
13114,186517890.00,06,00
13115,186519490.00,68,00
13116,186521090.00,E2,00
13117,186522690.00,C2,00
13118,186524290.00,00,00
13119,186525890.00,00,00
13120,186527490.00,06,00
13121,186529090.00,80,00
13122,186530690.00,0B,00
13123,186759490.00,42,00
13124,186761090.00,07,00
13125,186762690.00,80,00
13126,186764290.00,06,00
13127,186765890.00,80,00
13128,186767490.00,0B,00
13129,186769090.00,80,00
13130,186770690.00,04,00
13131,186772290.00,00,00
13132,186773890.00,06,00
13133,186775490.00,68,00
13134,186777090.00,E2,00
13135,186778690.00,C2,00
13136,186780290.00,00,00
13137,186781890.00,00,00
13138,186783490.00,06,00
13139,186785090.00,80,00
13140,186786690.00,0B,00
13141,187015500.00,C6,00
13142,187017100.00,0F,00
13143,187018700.00,80,00
13144,187020300.00,0F,00
13145,187021900.00,80,00
13146,187023500.00,1F,00
13147,187025100.00,80,00
13148,187026700.00,0C,00
13149,187028300.00,00,00
13150,187029900.00,0E,00
13151,187031500.00,F9,00
13152,187033100.00,E7,00
13153,187034700.00,C6,00
13154,187036300.00,00,00
13155,187037900.00,00,00
13156,187039500.00,0F,00
13157,187041100.00,80,00
13158,187042700.00,1F,00
13159,187271550.00,42,00
13160,187273150.00,07,00
13161,187274750.00,80,00
13162,187276350.00,06,00
13163,187277950.00,80,00
13164,187279550.00,0B,00
13165,187281150.00,80,00
13166,187282750.00,04,00
13167,187284350.00,00,00
13168,187285950.00,06,00
13169,187287550.00,68,00
13170,187289150.00,E2,00
13171,187290750.00,C2,00
13172,187292350.00,00,00
13173,187293950.00,00,00
13174,187295550.00,06,00
13175,187297150.00,80,00
13176,187298750.00,0B,00
13177,187527500.00,42,00
13178,187529100.00,07,00
13179,187530700.00,80,00
13180,187532300.00,06,00
13181,187533900.00,80,00
13182,187535500.00,0B,00
13183,187537100.00,80,00
13184,187538700.00,03,00
13185,187540300.00,80,00
13186,187541900.00,06,00
13187,187543500.00,7E,00
13188,187545100.00,FA,00
13189,187546700.00,42,00
13190,187548300.00,00,00
13191,187549900.00,00,00
13192,187551500.00,06,00
13193,187553100.00,80,00
13194,187554700.00,0B,00
13195,187783500.00,42,00
13196,187785100.00,07,00
13197,187786700.00,80,00
13198,187788300.00,06,00
13199,187789900.00,80,00
13200,187791500.00,0B,00
13201,187793100.00,80,00
13202,187794700.00,03,00
13203,187796300.00,80,00
13204,187797900.00,06,00
13205,187799500.00,F6,00
13206,187801100.00,EA,00
13207,187802700.00,C2,00
13208,187804300.00,00,00
13209,187805900.00,00,00
13210,187807500.00,06,00
13211,187809100.00,80,00
13212,187810700.00,0B,00
13213,188039500.00,42,00
13214,188041100.00,07,00
13215,188042700.00,80,00
13216,188044300.00,06,00
13217,188045900.00,80,00
13218,188047500.00,0B,00
13219,188049100.00,80,00
13220,188050700.00,03,00
13221,188052300.00,80,00
13222,188053900.00,06,00
13223,188055500.00,F6,00
13224,188057100.00,EA,00
13225,188058700.00,C2,00
13226,188060300.00,00,00
13227,188061900.00,00,00
13228,188063500.00,06,00
13229,188065100.00,80,00
13230,188066700.00,0B,00
13231,188295550.00,42,00
13232,188297150.00,07,00
13233,188298750.00,80,00
13234,188300350.00,06,00
13235,188301950.00,80,00
13236,188303550.00,0B,00
13237,188305150.00,80,00
13238,188306750.00,03,00
13239,188308350.00,80,00
13240,188309950.00,06,00
13241,188311550.00,7E,00
13242,188313150.00,FA,00
13243,188314750.00,42,00
13244,188316350.00,00,00
13245,188317950.00,00,00
